HYDROID,LONGITUDE,LATITUDE,station type
200123633.0,-89.071304,44.743855,fewer than 10 measurements
200125846.0,-89.11616,44.781788,fewer than 10 measurements
200122052.0,-89.14112,44.72692,fewer than 10 measurements
200136512.0,-89.15971,44.942535,fewer than 10 measurements
200129781.0,-89.13779,44.840866,fewer than 10 measurements
200127864.0,-88.805176,44.8105,fewer than 10 measurements
200144511.0,-89.062996,45.077236,fewer than 10 measurements
200072633.0,-89.35746440000001,44.086462100000006,fewer than 10 measurements
200073661.0,-89.26091720000001,44.100347,fewer than 10 measurements
200124890.0,-89.06197,44.7669,fewer than 10 measurements
200119222.0,-89.01114179999999,44.6774769,fewer than 10 measurements
200140031.0,-89.06269,45.014904,fewer than 10 measurements
200110939.0,-89.0041821,44.5646617,fewer than 10 measurements
200137534.0,-89.00259399999999,44.97409,fewer than 10 measurements
200201835.0,-90.84280809999998,46.513038,fewer than 10 measurements
200178520.0,-92.1393,45.7411,fewer than 10 measurements
200198269.0,-90.4945,46.3475,less than 1 year
200210910.0,-91.26036,45.616943,fewer than 10 measurements
200023437.0,-89.781044,43.02469,fewer than 10 measurements
200023807.0,-89.67596400000001,43.03607,less than 1 year
200016807.0,-88.43263,42.85907,less than 1 year
200114646.0,-91.8642,44.602173,less than 1 year
200015757.0,-88.39529,42.854576,less than 1 year
200030528.0,-90.224205,43.21518,fewer than 10 measurements
200208626.0,-90.916695,43.44526,less than 1 year
200102881.0,-90.8703,44.4336,fewer than 10 measurements
200049172.0,-90.80114,43.603874,fewer than 10 measurements
200053683.0,-90.78742,43.699646,fewer than 10 measurements
200004666.0,-89.46054000000001,42.61601,less than 1 year
200004362.0,-89.4625,42.6032,less than 1 year
200020888.0,-89.67409,42.963566,fewer than 10 measurements
200049046.0,-90.781715,43.594715,less than 1 year
200006944.0,-90.4891527,42.66327020000001,less than 1 year
200002549.0,-89.130684,42.555386,fewer than 10 measurements
200211814.0,-89.6224,42.921448,fewer than 10 measurements
200207506.0,-91.12933,46.84623,fewer than 10 measurements
200038491.0,-89.7988,43.385,fewer than 10 measurements
200034913.0,-89.53702,43.30639,fewer than 10 measurements
200058723.0,-90.60286,43.81368,fewer than 10 measurements
200121709.0,-91.4632,44.7092,fewer than 10 measurements
200040901.0,-90.80056,43.44223,fewer than 10 measurements
200117260.0,-91.04318,44.64037,fewer than 10 measurements
200196721.0,-91.909294,46.275818,fewer than 10 measurements
200047610.0,-90.6217134,43.5740401,less than 1 year
200072120.0,-90.96701,44.079365,fewer than 10 measurements
200041659.0,-90.8850366,43.4577048,less than 1 year
200114981.0,-89.11931,44.627045,fewer than 10 measurements
200113768.0,-89.03959,44.606785,fewer than 10 measurements
200047343.0,-88.5657,43.54476,less than 1 year
200212180.0,-92.63911,45.036163,fewer than 10 measurements
200096371.0,-91.055954,44.364212,fewer than 10 measurements
200016715.0,-90.73742,42.878513,fewer than 10 measurements
200022625.0,-90.43911,43.004494,fewer than 10 measurements
200043509.0,-90.38873,43.499523,fewer than 10 measurements
200177662.0,-90.22811,45.743263,fewer than 10 measurements
200134982.0,-91.96546,44.918167,fewer than 10 measurements
200157580.0,-90.142121,45.309332700000006,fewer than 10 measurements
200040518.0,-89.9308177,43.427241,fewer than 10 measurements
200154727.0,-88.79257,45.24474,fewer than 10 measurements
200010217.0,-89.774284,42.747948,fewer than 10 measurements
200027099.0,-89.6568,43.113853000000006,fewer than 10 measurements
200150861.0,-88.0944369,45.1671489,fewer than 10 measurements
200006433.0,-90.51109,42.656624,fewer than 10 measurements
200153527.0,-92.12337,45.209385,fewer than 10 measurements
200196392.0,-90.43822,46.29125,fewer than 10 measurements
200206011.0,-91.6435237,46.6761445,fewer than 10 measurements
200201501.0,-90.350585,46.4940872,fewer than 10 measurements
200207429.0,-91.18,46.8404,fewer than 10 measurements
200207078.0,-91.2048,46.7925,fewer than 10 measurements
200206799.0,-91.32668,46.7584,fewer than 10 measurements
200206682.0,-90.89566,46.75256,fewer than 10 measurements
200172751.0,-91.22241,45.621967,fewer than 10 measurements
200199603.0,-90.76332109999998,46.4076885,fewer than 10 measurements
200197448.0,-90.6526,46.3225,fewer than 10 measurements
200163552.0,-92.0184,45.4111,fewer than 10 measurements
200205325.0,-91.37236,46.646866,fewer than 10 measurements
200203483.0,-91.41636,46.57091,fewer than 10 measurements
200012441.0,-89.40377,42.784817,fewer than 10 measurements
200142850.0,-89.24417,45.060947,fewer than 10 measurements
200040945.0,-87.83834,43.423668,fewer than 10 measurements
200039181.0,-87.87263,43.386604,fewer than 10 measurements
200020629.0,-90.59476,42.95792,fewer than 10 measurements
200036473.0,-90.304726,43.345383,fewer than 10 measurements
200046719.0,-90.35559,43.55386,fewer than 10 measurements
200077467.0,-90.9067162,44.135116700000005,fewer than 10 measurements
200130994.0,-88.14723120000001,44.849835600000006,fewer than 10 measurements
200098985.0,-90.9745034,44.4031186,fewer than 10 measurements
200026555.0,-90.05250290000001,43.1035989,less than 1 year
200023476.0,-89.6218,43.0267,less than 1 year
200163025.0,-89.58001,45.418953,less than 1 year
200009813.0,-89.8683021,42.7381542,less than 1 year
200089824.0,-89.1663,44.289772,less than 1 year
200081079.0,-91.31308,44.18437,less than 1 year
200006728.0,-90.03881,42.66436,less than 1 year
200070842.0,-88.2312,44.04853,less than 1 year
200010601.0,-89.77000229999999,42.7542868,less than 1 year
200050759.0,-90.76721,43.636864,less than 1 year
200209287.0,-89.570045,42.7263,less than 1 year
200022983.0,-89.71310190000001,43.0144607,less than 1 year
200021922.0,-89.74506679999999,42.9926338,less than 1 year
200009707.0,-90.5045425,42.731006,less than 1 year
200008587.0,-89.9501003,42.707950200000006,less than 1 year
200029562.0,-90.89412,43.1734,less than 1 year
200102994.0,-91.5719004,44.4469059,fewer than 10 measurements
200133279.0,-92.08632,44.88885,fewer than 10 measurements
200021449.0,-89.7347,42.97438,fewer than 10 measurements
200060333.0,-89.76710600000001,43.83914,less than 1 year
200202643.0,-91.0101396,46.5417006,fewer than 10 measurements
200203458.0,-90.95207,46.571095,fewer than 10 measurements
200206706.0,-90.8902887,46.7547303,fewer than 10 measurements
200015206.0,-89.2563007,42.8534636,less than 1 year
200094954.0,-89.060673,44.351361,less than 1 year
200097685.0,-91.29426,44.374863,less than 1 year
200211752.0,-88.83765,44.752666,fewer than 10 measurements
200197390.0,-90.66322,46.32292,fewer than 10 measurements
200076679.0,-89.71967,44.14075,fewer than 10 measurements
200104653.0,-89.29536,44.47549,fewer than 10 measurements
200211547.0,-89.15468,44.928207,fewer than 10 measurements
200198457.0,-90.4097986,46.3648687,less than 1 year
200016676.0,-89.27609190000001,42.880522,fewer than 10 measurements
200123671.0,-92.02489,44.73363,less than 1 year
200003382.0,-88.760704,42.57564,fewer than 10 measurements
200181747.0,-91.8987852,45.8204188,fewer than 10 measurements
200046720.0,-88.23663,43.542618,fewer than 10 measurements
200129661.0,-89.1645,44.85609,fewer than 10 measurements
200149117.0,-90.05868000000001,45.14846,fewer than 10 measurements
200144105.0,-91.7119444,45.05305556,more than 10 years
200210968.0,-88.9266667,43.82444444,more than 10 years
200109729.0,-88.1296944,44.53338889,more than 10 years
200069397.0,-88.1181548,44.02471398,more than 10 years
200060590.0,-88.9463889,43.8575,more than 10 years
200137384.0,-90.849304,44.97357826,more than 10 years
200022733.0,-89.305,43.00888889,more than 10 years
200151712.0,-88.7334398,45.18997026,more than 10 years
200134206.0,-89.5519444,44.91888889,more than 10 years
200157865.0,-90.956525,45.30802638,more than 10 years
200048133.0,-90.6431861,43.57414037,more than 10 years
200186693.0,-89.39,45.95166667,more than 10 years
200211284.0,-90.1219444,44.3022222,more than 10 years
200143704.0,-87.7444444,45.0475,more than 10 years
200211104.0,-92.3324053,44.6266338,fewer than 10 measurements
200208950.0,-88.9266667,43.82444444,more than 10 years
200202809.0,-91.0619444,46.54888889,less than 10 years
200162720.0,-91.8301731,45.39523615,more than 10 years
200128734.0,-89.1181668,44.8252512,less than 10 years
200029898.0,-90.8583333,43.18277778,more than 10 years
200051432.0,-88.72066309,43.64165509,more than 10 years
200208813.0,-90.8191667,42.72027778,more than 10 years
200131387.0,-88.3,44.865,more than 10 years
200131426.0,-87.98388889,44.86055556,more than 10 years
200162855.0,-91.2194444,45.40638889,more than 10 years
200210560.0,-90.43949,43.08583,fewer than 10 measurements
200194219.0,-91.3234354,46.19921179999999,fewer than 10 measurements
200023735.0,-89.996346,43.035015,fewer than 10 measurements
200033061.0,-89.71757,43.25817,fewer than 10 measurements
200209123.0,-89.64348980383396,44.17413753851959,less than 1 year
200211178.0,-89.96292638194748,44.01064921153274,fewer than 10 measurements
200067909.0,-89.92348110460847,44.01995015648089,fewer than 10 measurements
200068396.0,-89.73738371461543,44.03375225253857,fewer than 10 measurements
200067016.0,-89.79873894294461,44.003971025870136,fewer than 10 measurements
200067284.0,-89.78977377960699,44.01067708843148,fewer than 10 measurements
200066540.0,-89.8177133858135,43.99856390638643,fewer than 10 measurements
200067422.0,-89.8056106399353,44.008650615068,fewer than 10 measurements
200055052.0,-89.79840069592272,43.73732520953424,fewer than 10 measurements
200054893.0,-89.81315046443325,43.73234775786085,fewer than 10 measurements
200054817.0,-89.82708458582388,43.73216437729708,fewer than 10 measurements
200075075.0,-89.82257829804374,44.107709024226445,fewer than 10 measurements
200069844.0,-89.83689110676859,44.05631516258092,fewer than 10 measurements
200073418.0,-89.75621756463642,44.09893316714721,fewer than 10 measurements
200063184.0,-89.80335015483605,43.9210699375169,fewer than 10 measurements
200065757.0,-89.70174418090497,43.98307459850928,fewer than 10 measurements
200083104.0,-89.88313430332,44.217844419307774,fewer than 10 measurements
200063161.0,-89.91268766732766,43.925738806464345,fewer than 10 measurements
200063825.0,-89.79881493594105,43.93775328224039,fewer than 10 measurements
200063798.0,-89.86354701721257,43.94129520666832,fewer than 10 measurements
200065262.0,-89.8986526541748,43.97292005077917,fewer than 10 measurements
200068602.0,-89.7070049381755,44.02547952975837,fewer than 10 measurements
200065592.0,-89.85266575327987,43.98020796990373,fewer than 10 measurements
200066042.0,-89.73532541357963,43.9889946263836,fewer than 10 measurements
200077177.0,-89.7024881575847,44.14574042443687,fewer than 10 measurements
200209125.0,-89.66039211962128,44.142093657894456,less than 1 year
200071049.0,-89.72689757041174,44.064717815626544,fewer than 10 measurements
200076932.0,-89.67291368347972,44.13031095882353,fewer than 10 measurements
200079287.0,-89.69642851580038,44.169756949833456,fewer than 10 measurements
200195038.0,-90.58934942767851,46.23672043070054,fewer than 10 measurements
200196763.0,-90.56817997846596,46.30446887854166,fewer than 10 measurements
200196205.0,-90.85319981276432,46.278517806919936,fewer than 10 measurements
200199050.0,-90.8450700483936,46.38321621690987,fewer than 10 measurements
200190618.0,-90.34637251339912,46.06232494692362,fewer than 10 measurements
200197209.0,-90.58211955212045,46.31835330154272,fewer than 10 measurements
200192601.0,-90.45286380779667,46.142068333719415,fewer than 10 measurements
200193106.0,-90.52124178085512,46.15786265434672,fewer than 10 measurements
200191632.0,-90.60901420601574,46.09890480571302,fewer than 10 measurements
200191816.0,-90.84556762706218,46.10830482730949,fewer than 10 measurements
200198789.0,-90.60204837426495,46.37789959409414,fewer than 10 measurements
200199686.0,-90.7392566396377,46.416174850547726,fewer than 10 measurements
200195424.0,-90.6304213290089,46.25555514369743,fewer than 10 measurements
200191672.0,-90.79228232620004,46.104704197693344,fewer than 10 measurements
200200876.0,-90.58748009513803,46.46841936334039,fewer than 10 measurements
200193357.0,-90.40592202471832,46.15280545484156,fewer than 10 measurements
200199657.0,-90.728220813078,46.410347982048044,fewer than 10 measurements
200197742.0,-90.85017944263294,46.32684646902582,fewer than 10 measurements
200192554.0,-90.37241317177418,46.13798834792304,fewer than 10 measurements
200193626.0,-90.62836172911584,46.17711294635695,fewer than 10 measurements
200198309.0,-90.72229151922085,46.35824353476314,fewer than 10 measurements
200193259.0,-90.90197110695664,46.16274981132163,fewer than 10 measurements
200192689.0,-90.50423017990391,46.14694290237651,fewer than 10 measurements
200193994.0,-90.48151073413744,46.18411971031596,fewer than 10 measurements
200169061.0,-91.75033403516431,45.5368833238934,fewer than 10 measurements
200169871.0,-91.76376025671146,45.55172236948661,fewer than 10 measurements
200156214.0,-91.5696149115832,45.270706391537125,fewer than 10 measurements
200173023.0,-91.67720869251416,45.62397914711632,fewer than 10 measurements
200172395.0,-91.67378308473178,45.60951701301665,fewer than 10 measurements
200159571.0,-91.75073161111436,45.34235244592778,fewer than 10 measurements
200159590.0,-91.76780348885194,45.3402691411998,fewer than 10 measurements
200156281.0,-91.69302811116752,45.27469733021415,fewer than 10 measurements
200153348.0,-92.11847012891684,45.20886168279877,fewer than 10 measurements
200157770.0,-91.95645653789003,45.296266533373775,fewer than 10 measurements
200157434.0,-91.96437094277452,45.291168241833134,fewer than 10 measurements
200156592.0,-91.81103208188644,45.27874461920055,fewer than 10 measurements
200167113.0,-91.86867339602652,45.49117075468399,fewer than 10 measurements
200163353.0,-91.65020914922005,45.40731617317306,fewer than 10 measurements
200159612.0,-91.99758035457856,45.3381939107822,fewer than 10 measurements
200162871.0,-92.00512473220472,45.39708711587639,fewer than 10 measurements
200164197.0,-92.01266332087148,45.421136291048505,fewer than 10 measurements
200166397.0,-91.99998145048949,45.47950852549359,fewer than 10 measurements
200156686.0,-91.9774789969402,45.2770626619616,fewer than 10 measurements
200157884.0,-91.98984255445454,45.30077181566198,fewer than 10 measurements
200168248.0,-91.88395033839252,45.512230803395504,fewer than 10 measurements
200168394.0,-91.87445355111464,45.52308861385083,fewer than 10 measurements
200169301.0,-91.86150012475886,45.53917057649814,fewer than 10 measurements
200161853.0,-91.8380485118641,45.37716503611828,fewer than 10 measurements
200156495.0,-92.0333495762555,45.27422805022894,fewer than 10 measurements
200163931.0,-92.03259446465212,45.41921483188786,fewer than 10 measurements
200170678.0,-91.78911197539692,45.57394162743933,fewer than 10 measurements
200171082.0,-91.81641448484125,45.58171596267642,fewer than 10 measurements
200154298.0,-92.00850386061498,45.218011002032746,fewer than 10 measurements
200153747.0,-91.86123296089762,45.22123401594485,fewer than 10 measurements
200153037.0,-91.8490765715637,45.20846393024865,fewer than 10 measurements
200164562.0,-91.5411207231322,45.43013284422694,fewer than 10 measurements
200163111.0,-91.5544184435502,45.40853915681123,fewer than 10 measurements
200162224.0,-91.5578380707862,45.39102711394813,fewer than 10 measurements
200161362.0,-91.55313605539696,45.38009259218328,fewer than 10 measurements
200156759.0,-91.81855927122564,45.279840481916914,fewer than 10 measurements
200172487.0,-91.56083143227616,45.61120947932757,fewer than 10 measurements
200163260.0,-91.66344544175124,45.42392368330349,fewer than 10 measurements
200166613.0,-91.65456133813288,45.47740885942672,fewer than 10 measurements
200164780.0,-91.7758867148056,45.42854749680372,fewer than 10 measurements
200165318.0,-91.6273210456448,45.460090719669104,fewer than 10 measurements
200166214.0,-91.56902903987428,45.472325346546896,fewer than 10 measurements
200157263.0,-92.045699747576,45.28739851056538,fewer than 10 measurements
200165947.0,-91.64180711445852,45.46724349623106,fewer than 10 measurements
200156321.0,-91.7361227578657,45.2664840742608,fewer than 10 measurements
200153787.0,-91.8755414430162,45.22279290290598,fewer than 10 measurements
200153529.0,-91.88551191448173,45.214561839597,fewer than 10 measurements
200168200.0,-91.63934510932764,45.52288728594153,fewer than 10 measurements
200168884.0,-91.5468790269122,45.5348775151741,fewer than 10 measurements
200155159.0,-91.88406812058815,45.24350633929642,fewer than 10 measurements
200158231.0,-92.00695761346516,45.30938138975485,fewer than 10 measurements
200156699.0,-91.57128326027149,45.2860247967139,fewer than 10 measurements
200155160.0,-91.70445356512695,45.24836023282581,fewer than 10 measurements
200159955.0,-92.0682189339633,45.33978750077622,fewer than 10 measurements
200170820.0,-91.74440010606612,45.57528484868798,fewer than 10 measurements
200155701.0,-91.746139549171,45.260483009570464,fewer than 10 measurements
200155083.0,-92.10992412193448,45.23469748494672,fewer than 10 measurements
200165444.0,-91.57759669087667,45.4499694707215,fewer than 10 measurements
200155939.0,-91.82663351227797,45.27026117831248,fewer than 10 measurements
200153663.0,-91.77776806320068,45.22062777930418,fewer than 10 measurements
200155252.0,-91.8174523232257,45.24381635370243,fewer than 10 measurements
200154292.0,-91.80692064482317,45.23186500529329,fewer than 10 measurements
200157035.0,-91.84641403848542,45.2834404764855,fewer than 10 measurements
200153556.0,-92.03476442548109,45.21474708089588,fewer than 10 measurements
200165927.0,-91.9648035761022,45.46768956195899,fewer than 10 measurements
200168387.0,-91.90022165349048,45.51398519023393,fewer than 10 measurements
200170980.0,-91.960351253191,45.5776066737937,fewer than 10 measurements
200161296.0,-91.77279821168254,45.36535287887575,fewer than 10 measurements
200168558.0,-91.9087638863767,45.52517385847967,fewer than 10 measurements
200167322.0,-91.89081471221054,45.49860729019111,fewer than 10 measurements
200164539.0,-91.8832599764794,45.434047207774825,fewer than 10 measurements
200172076.0,-91.96450345767023,45.59090023512887,fewer than 10 measurements
200194633.0,-91.33391532313864,46.21376881674539,fewer than 10 measurements
200207016.0,-91.251679008255,46.78617206294077,fewer than 10 measurements
200206980.0,-91.23990200819914,46.772708449047656,fewer than 10 measurements
200206795.0,-91.30462579646613,46.74577190252238,fewer than 10 measurements
200201057.0,-91.2747523293663,46.47273675727589,fewer than 10 measurements
200206751.0,-91.52322183644245,46.74742130465687,fewer than 10 measurements
200206563.0,-91.3335381400708,46.735753488287145,fewer than 10 measurements
200206152.0,-91.32101023170112,46.6919571468742,fewer than 10 measurements
200206148.0,-90.97808542827886,46.70382525887265,fewer than 10 measurements
200206268.0,-91.01510545626591,46.714824993213725,fewer than 10 measurements
200198631.0,-90.9989631978888,46.361813908189255,fewer than 10 measurements
200199580.0,-90.9241981040418,46.41235780186324,fewer than 10 measurements
200204908.0,-91.47672472022512,46.6299442136948,fewer than 10 measurements
200195444.0,-91.42115245861754,46.24746046361358,fewer than 10 measurements
200205940.0,-91.52637252007032,46.67885622178597,fewer than 10 measurements
200206773.0,-91.5059719064625,46.73567581184997,fewer than 10 measurements
200204983.0,-91.53254180828968,46.63632200823125,fewer than 10 measurements
200207683.0,-91.0505853677864,46.880531035153446,fewer than 10 measurements
200207640.0,-91.04159305543058,46.87448624159045,fewer than 10 measurements
200207214.0,-91.0671538837485,46.81013734907828,fewer than 10 measurements
200200534.0,-91.2827437632844,46.44968155226105,fewer than 10 measurements
200195325.0,-91.0763986968818,46.25294902369528,fewer than 10 measurements
200205628.0,-90.91894135810304,46.67006051860532,fewer than 10 measurements
200205604.0,-90.91580117758988,46.66714666474847,fewer than 10 measurements
200204741.0,-91.38795159305326,46.62446035404736,fewer than 10 measurements
200197722.0,-91.04141669810916,46.32548894781375,fewer than 10 measurements
200198648.0,-91.22409359091844,46.36137998413794,fewer than 10 measurements
200203228.0,-91.0988974981554,46.56311234696028,fewer than 10 measurements
200202345.0,-91.18562107002953,46.52903352542114,fewer than 10 measurements
200206696.0,-90.89656469284635,46.74876673344848,fewer than 10 measurements
200206812.0,-91.30544490953532,46.7589100208953,fewer than 10 measurements
200206803.0,-91.29648818814756,46.75479152786602,fewer than 10 measurements
200207027.0,-90.8876800488059,46.79074296660056,fewer than 10 measurements
200206981.0,-91.23468305012888,46.77742478635239,fewer than 10 measurements
200206891.0,-91.2178421713462,46.770010734415344,fewer than 10 measurements
200207915.0,-90.9455530244506,46.91325750108213,fewer than 10 measurements
200095219.0,-88.15651093358515,44.347479871381154,fewer than 10 measurements
200108136.0,-87.98591194085648,44.50517916741791,fewer than 10 measurements
200108240.0,-87.89408302639542,44.499092513353965,fewer than 10 measurements
200111131.0,-88.06326944999913,44.55255775807873,fewer than 10 measurements
200092639.0,-87.989284019883,44.32017504656528,fewer than 10 measurements
200105992.0,-88.09050965518841,44.47744046324929,fewer than 10 measurements
200102837.0,-88.17469599488705,44.43964079439841,fewer than 10 measurements
200104364.0,-88.15243806899495,44.453376418701794,fewer than 10 measurements
200099164.0,-88.06347910819656,44.392681035351686,fewer than 10 measurements
200086958.0,-88.11400415065943,44.25059012133598,fewer than 10 measurements
200210870.0,-88.1243514037801,44.317089595456274,fewer than 10 measurements
200096240.0,-88.09787934193827,44.35784723165663,fewer than 10 measurements
200087877.0,-88.12111305722428,44.26534665261117,fewer than 10 measurements
200088977.0,-88.13065152449843,44.28446858394423,fewer than 10 measurements
200210989.0,-88.1239189652717,44.30260361502916,fewer than 10 measurements
200117328.0,-87.78390721074517,44.63333987854361,fewer than 10 measurements
200115662.0,-87.79883545613973,44.60706918565061,fewer than 10 measurements
200101755.0,-88.12176182798125,44.42564989482194,fewer than 10 measurements
200101758.0,-87.86883869677538,44.42068034525792,fewer than 10 measurements
200092751.0,-88.16322465541096,44.32296077045048,fewer than 10 measurements
200087825.0,-88.15190873095486,44.26432876898379,fewer than 10 measurements
200089383.0,-88.15924686346706,44.2820198814182,fewer than 10 measurements
200117074.0,-88.18625646107716,44.6403994087456,fewer than 10 measurements
200116376.0,-88.16334287697367,44.63137112566814,fewer than 10 measurements
200116439.0,-88.07188167146302,44.62996912019312,fewer than 10 measurements
200116653.0,-88.09203959542161,44.63373748530336,fewer than 10 measurements
200117564.0,-88.12568753271348,44.64421844166808,fewer than 10 measurements
200111238.0,-88.17797223241459,44.55481594938986,fewer than 10 measurements
200110462.0,-88.15400169924386,44.5424962339019,fewer than 10 measurements
200111209.0,-88.16386547886192,44.5554234169891,fewer than 10 measurements
200100126.0,-87.84115533042721,44.39989641793197,fewer than 10 measurements
200088945.0,-88.11900907326806,44.282605716598056,fewer than 10 measurements
200092139.0,-88.14063562638724,44.305100368821215,fewer than 10 measurements
200091873.0,-88.10847609690276,44.310675530366,fewer than 10 measurements
200090377.0,-88.11694534198527,44.29699006656068,fewer than 10 measurements
200091878.0,-88.10423498967212,44.31172798092621,fewer than 10 measurements
200093516.0,-88.11430949979713,44.32210386060733,fewer than 10 measurements
200092647.0,-88.07521364748905,44.31443309686763,fewer than 10 measurements
200111851.0,-88.17589420833528,44.56391176420767,fewer than 10 measurements
200108334.0,-88.15246089620709,44.51103735321139,fewer than 10 measurements
200111255.0,-88.12772437146582,44.5557117497077,fewer than 10 measurements
200112782.0,-88.12954199403038,44.57348827749466,fewer than 10 measurements
200111256.0,-88.13022161651625,44.55723453701388,fewer than 10 measurements
200112661.0,-87.88099591040579,44.55385379872855,fewer than 10 measurements
200112974.0,-87.89012237873465,44.57686359577293,fewer than 10 measurements
200109831.0,-87.93209095080846,44.52878515394677,fewer than 10 measurements
200109374.0,-87.9159216409321,44.52035069991149,fewer than 10 measurements
200115595.0,-88.10313171707296,44.61443454024357,fewer than 10 measurements
200116205.0,-88.08884105153446,44.625811817732135,fewer than 10 measurements
200114282.0,-88.08193626497176,44.60100575078845,fewer than 10 measurements
200112970.0,-91.80223332013846,44.57815473403428,fewer than 10 measurements
200114117.0,-91.84209467378196,44.59700927146967,fewer than 10 measurements
200105613.0,-91.72368709765864,44.47273853496015,fewer than 10 measurements
200111274.0,-91.6795594657358,44.55950991033545,fewer than 10 measurements
200102607.0,-92.01134651585453,44.42949930239909,fewer than 10 measurements
200107845.0,-91.96386388331138,44.49744162732262,fewer than 10 measurements
200106259.0,-91.95319960729952,44.47691702177112,fewer than 10 measurements
200102993.0,-91.57339894860776,44.44447310407296,fewer than 10 measurements
200102160.0,-91.57570318585968,44.43473901321853,fewer than 10 measurements
200084238.0,-91.67850290354376,44.21995807742855,fewer than 10 measurements
200087025.0,-91.64458390353288,44.25642157502435,fewer than 10 measurements
200081950.0,-91.69474955128877,44.18750740362172,fewer than 10 measurements
200085335.0,-91.6793201601191,44.2400721959845,fewer than 10 measurements
200106752.0,-91.52533418769848,44.494810938104585,fewer than 10 measurements
200095063.0,-91.87375313415863,44.345933493862304,fewer than 10 measurements
200104007.0,-91.58128457249072,44.45691975037296,fewer than 10 measurements
200103071.0,-91.54748266564248,44.44811709505384,fewer than 10 measurements
200107598.0,-91.99076029527608,44.4995284743179,fewer than 10 measurements
200107761.0,-91.93780030904192,44.50256089587714,fewer than 10 measurements
200107448.0,-91.9026553016363,44.49086635896765,fewer than 10 measurements
200105494.0,-91.88210606873464,44.47198793397977,fewer than 10 measurements
200211410.0,-92.0069411638877,44.50051322188078,fewer than 10 measurements
200091968.0,-91.77304757116352,44.31439500203593,fewer than 10 measurements
200095920.0,-91.89333866533684,44.35332761560133,fewer than 10 measurements
200108415.0,-91.89228268788158,44.51340159064903,fewer than 10 measurements
200107671.0,-91.90718989938723,44.50042812341975,fewer than 10 measurements
200109835.0,-91.88626311830129,44.52929450257481,fewer than 10 measurements
200104741.0,-91.69738006571966,44.45684062324893,fewer than 10 measurements
200112151.0,-92.003089317789,44.56813609990135,fewer than 10 measurements
200111712.0,-91.94769237735316,44.56263845015455,fewer than 10 measurements
200112290.0,-91.96548850267196,44.57024325158408,fewer than 10 measurements
200106801.0,-91.82231952326316,44.48914363011165,fewer than 10 measurements
200107369.0,-91.82357637863126,44.50099702955035,fewer than 10 measurements
200104496.0,-91.6254929293373,44.45963644565496,fewer than 10 measurements
200113397.0,-91.82529478075509,44.586939896719365,fewer than 10 measurements
200211296.0,-91.8390668896318,44.555610588671385,fewer than 10 measurements
200099192.0,-91.88516282752478,44.38851331519065,fewer than 10 measurements
200210253.0,-91.593916235273,44.1491207205259,fewer than 10 measurements
200077952.0,-91.61394707184311,44.14225290391274,fewer than 10 measurements
200083935.0,-91.65517024690878,44.219061173280615,fewer than 10 measurements
200084581.0,-91.63564334382856,44.231952327087726,fewer than 10 measurements
200080839.0,-91.6928555217208,44.17729325214359,fewer than 10 measurements
200084161.0,-91.74113706217554,44.22144759877645,fewer than 10 measurements
200099372.0,-91.60741473382532,44.39758367095573,fewer than 10 measurements
200094919.0,-91.62502588841112,44.34873654759566,fewer than 10 measurements
200108346.0,-91.92555694329766,44.507521501826346,fewer than 10 measurements
200105441.0,-91.9208164836615,44.46834188117808,fewer than 10 measurements
200108904.0,-91.92999146910398,44.51930506467127,fewer than 10 measurements
200105473.0,-91.92135140740616,44.473462155904905,fewer than 10 measurements
200104683.0,-91.92491690146416,44.45614815752143,fewer than 10 measurements
200107476.0,-91.99619203970684,44.49335482794079,fewer than 10 measurements
200211203.0,-91.83501969387603,44.555487325314985,fewer than 10 measurements
200108560.0,-91.87948591599609,44.51517673453823,fewer than 10 measurements
200113263.0,-91.8758334345444,44.58602413773415,fewer than 10 measurements
200113178.0,-91.96446286347808,44.57860206801847,fewer than 10 measurements
200113173.0,-91.86813609357247,44.57809775619173,fewer than 10 measurements
200085636.0,-91.75474392090398,44.24545536673235,fewer than 10 measurements
200093482.0,-91.68283989259194,44.33321665304746,fewer than 10 measurements
200180819.0,-92.13069825379564,45.78338716841037,fewer than 10 measurements
200192899.0,-92.08118577112144,46.131976252387645,fewer than 10 measurements
200211567.0,-92.12024388302152,45.75881910709425,fewer than 10 measurements
200178475.0,-92.08409204016908,45.74118031836626,fewer than 10 measurements
200177095.0,-92.05299408883316,45.71220301012141,fewer than 10 measurements
200178754.0,-92.12659428551576,45.74154873483104,fewer than 10 measurements
200177670.0,-92.15209838742712,45.70985017867127,fewer than 10 measurements
200177033.0,-92.08643945210358,45.707601673702335,fewer than 10 measurements
200177412.0,-92.13244261131908,45.71659075780789,fewer than 10 measurements
200180545.0,-92.69611720865667,45.76323773048438,fewer than 10 measurements
200192273.0,-92.25870383317168,46.10883882245818,fewer than 10 measurements
200183164.0,-92.04784177186716,45.84261793944496,fewer than 10 measurements
200085730.0,-88.10329707713913,44.24231621450286,fewer than 10 measurements
200086160.0,-88.24786085240957,44.24660644947475,fewer than 10 measurements
200071572.0,-88.14064966995491,44.05928325073281,fewer than 10 measurements
200080752.0,-88.14833819275492,44.17502185014196,fewer than 10 measurements
200066489.0,-88.06818829462766,43.97705010926259,fewer than 10 measurements
